ProductID,ProductCategory,ProductSubcategory,ProductGroup,ProductVendor,ProductName,ProductModel,ProductUnitCost,ProductUnitPrice,ProductWeight
1233,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,AdJ. Earhook headphone-Si,SHS484028,12.1,15.367,4
1234,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Air Cushion Ear Buds Blac,HAFX67B,15.95,23.4465,4
1235,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Charging Kit for iPo,F8Z152,23.65,30.5085,5
1236,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Circumaural Closed H,HD201,19.25,23.2925,7
1237,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Dect 6.0 Cordless Ca,K301,33,37.62,8
1238,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Earbud Stereophone,PLUG,11.88,14.7312,5
1239,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,iPhone 3GS Accessory,EI066PH,9.11,12.2074,8
1240,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,IPOD USB SYNC CABLE,35504,11,15.51,4
1241,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Portable Headphone,KTXPRO1,15.4,19.404,6
1242,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,SHOULDER CASE FOR IPAD,TRLCSLIPADCMEN,28.25,33.335,10
1243,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,Stereo Headphone Bla,RPHTX7K1,29.8,35.76,10
1244,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,SUPER BASS DIGITAL E,CVE92,6.05,8.6515,6
1245,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 23,TuneJuice- Recharge your,9783TJ3,21.21,25.452,7
1246,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 345,127801-Y DR DRE HEADPHONE,MHBEATSPIOE,243.71,294.8891,8
1247,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 345,129424-00 DR DRE SOLO,MHBTSONSOCT,146.22,171.0774,7
1248,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 345,129452 LILJAMZ HEADPHONE,MHJMZMIE,44.2,57.902,7
1249,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 345,DO NOT USE,MHBEATSIE,0.01,0.0112,10
1250,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 369,HEADPHONES,EPTXSILVER,10.77,14.8626,7
1251,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 468,RECHARGEABLE MINI SPEAKER,IHM78B,40.73,46.8395,8
1252,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 468,RECHARGEABLE MINI SPEAKER,IHM78RC,40.73,50.5052,8
1253,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 468,RECHARGEABLE MINI SPEAKER,IHM78U,40.73,48.4687,7
1254,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 55,AUTO CHARGER,POWERJOLTBLACK,13.2,18.48,5
1255,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 55,LEATHER CASE BLACK,VIZORL5G30BLACK,13.2,17.556,8
1256,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 71,IN EAR HEADSET,41217,55.48,65.4664,10
1257,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 71,SOUNDDOCK SERIES II DMS,3105831100,214.5,250.965,6
1258,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 77,IN EAR HEADPHONES,M9394GC,34.41,48.174,8
1259,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Portable Audio Accessories,Vendor 77,IPOD USB POWER ADAPTER,IPODPOWERADAPTER,25.3,31.119,6
1260,HOME ELECTRONICS,PORTABLE AUDIO ACCES,Studio Headphones,Vendor 345,129438 DR DRE BEATS STD,MHBTSOEWH,243.71,336.3198,6
1261,HOME ELECTRONICS,PORTABLE STEREO,Portable Speaker System,Vendor 468,PORTABLE SPKR SYST CASE,IP37UVC,66.33,92.1987,6
1262,HOME ELECTRONICS,PORTABLE STEREO,Portable Stereo,Vendor 23,PORTABLE STEREO,CXCD250,30.8,44.968,9
1263,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 113,PORTABLE DVD PLAYER,DVDL70,168.88,187.4568,10
1264,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 157,PORTABLE DVD PLAYER,SDP2900,165,227.7,4
1265,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 157,PORTABLE DVD PLAYER,SDP94S,93.5,115.94,10
1266,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 23,"10"" Swivel LCD Porta",MP100MUSTEK,147.18,169.257,4
1267,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 23,"7""  Widescreen DVD Player",TFDVD7052,86.04,114.4332,5
1268,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 23,"7"" Portable DVD Player",MVP732C,63.35,77.287,5
1269,HOME ELECTRONICS,PORTABLE VIDEO,Portable Video,Vendor 23,"8"" portable DVD play",MVDP1085,121.93,157.2897,6
1270,HOME ELECTRONICS,PROJECTION TV,3D DLP,Vendor 70,"73"" 1080P 3D DLP",WD73640,1251.34,1814.443,63
1271,HOME ELECTRONICS,PROJECTION TV,3D DLP,Vendor 70,"82"" 3D DLP HM CIN TV(PLB)",WD82740,2180.07,2899.4931,63
1272,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"42"" HDTV W/DCR TUNER",HLR4266W,1444.77,1921.5441,35
1273,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"46"" HDTV W/DCR TUNER",HLR4667W,1298,1739.32,38
1274,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"46"" WIDESCREEN HDTV",HLS4666WX,956.51,1386.9395,54
1275,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"50"" HDTV W/DCR TUNER",HLR5067W,1725.4,2450.068,65
1276,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"50"" WIDESCREEN HDTV",HLS5086W,1068.9,1218.546,54
1277,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"56"" WIDESCREEN HDTV",HLS5686WX,1192.05,1466.2215,55
1278,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"61"" HDTV W/DCR TUNER",HLR6167W,2106,2927.34,46
1279,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 113,"61"" WIDESCREEN HDTV",HLS6186WX,1454.52,2007.2376,36
1280,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"42"" DLP TV",42HM66,1156.9,1330.435,48
1281,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"50"" HD DLP PROJECTION TV",50HM66,1171.76,1581.876,61
1282,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"52""HD DLP PROJECTION TV",52HM95,1744.39,1953.7168,46
1283,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"56"" HD DLP PROJECTION TV",56HM66,1228.8,1363.968,37
1284,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"62"" HD DLP PROJECTION TV",62HM95,2224.43,3225.4235,61
1285,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 157,"72"" HD PROJECTION TV",72HM195,2584.19,3643.7079,34
1286,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 5,"60"" REAR PROJECTION LCDTV",60VF820,1792,2078.72,44
1287,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 5,"60"" REAR PROJECTION LCDTV",60VG825,1776,2077.92,45
1288,HOME ELECTRONICS,PROJECTION TV,HD Projection TVs,Vendor 70,"52"" INTEGRATED DLP",WD52525,2394.33,3232.3455,67
1289,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"50"" DLP TV",HLP5063W,2253.46,3042.171,54
1290,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"50"" REAR PROJECTION DLP",HLT5087,900,1062,52
1291,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"50"" REAR PROJECTION TV",HLT5075S,1018.31,1160.8734,31
1292,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"56"" REAR PROJECTION DLP",HLT5675S,1013.04,1225.7784,64
1293,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"56"" REAR PROJECTION DLP",HLT5676S,1024.65,1414.017,47
1294,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"61"" REAR PROJECTION DLP",HLT6176S,1396.31,1619.7196,34
1295,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 113,"67"" PROJECTION",HL67A750,1510.36,1676.4996,67
1296,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"46"" 720P DLP PROJECTION",46HM95,1644.5,2368.08,34
1297,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"50"" PROJECTION",50HM67,957.33,1321.1154,71
1298,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"56"" HD DLP PROJECTION",56HM195,2412.8,3353.792,65
1299,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"57"" DLP",57HM167,1280.91,1806.0831,31
1300,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"65"" PROJECTION",65HM167,1388.37,1749.3462,62
1301,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"72"" 1080P DLP PTV",72HM196,2688,3037.44,54
1302,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 157,"72"" TV",72MX195,2572.32,2855.2752,52
1303,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 43,"52"" LCD PROJECTION TV",D52WLCD,1957.15,2563.8665,72
1304,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"55"" HD MONITOR",WS55315,1157.57,1620.598,70
1305,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"57"" DLP PROJECTION TV",WD57731,1517.59,1851.4598,68
1306,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"60"" 1080P DLP HDTV",WD60C9,1170.34,1381.0012,56
1307,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"60"" 1080P DLP TV",WD60735,1236.24,1495.8504,50
1308,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"62"" MICRO DISPLAY",WD62528,1769.73,2159.0706,64
1309,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"65"" 1080P DLP",WD65736,1350,1782,49
1310,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"65"" 1080P DLP HDTV",WD65C9,1052.63,1399.9979,73
1311,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"65"" 1080P DLP TV",WD65735,1352.09,1960.5305,46
1312,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"65"" DLP REAR PROJECTION",WD65731,1923.83,2327.8343,71
1313,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"73"" 1080P DLP",WD73736,1800,2160,39
1314,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"73"" 1080P DLP",WD73737,1680.78,2420.3232,42
1315,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"73"" 1080P DLP PTV",WD73732,2711.48,3579.1536,57
1316,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"73"" 1080P DLP TV",WD73735,2057.33,3024.2751,50
1317,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"73"" DLP REAR PROJECTION",WD73733,2398.15,3309.447,43
1318,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"SP ORD 60"" 1080P 3D DLP",WD60738,1080.52,1361.4552,41
1319,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"SP ORD 73"" 1080P 3D DLP",WD73838,2065.7,2416.869,71
1320,HOME ELECTRONICS,PROJECTION TV,Projection TVs,Vendor 70,"SP ORD 82"" DLP TV",WD82738,2532.19,3342.4908,30
1321,HOME ELECTRONICS,SEASONAL ITEMS,Blu-ray DiskPlayer,Vendor 23,Blu-ray Disc Player,BDS1065BL,135.54,153.1602,14
1322,HOME ELECTRONICS,SEASONAL ITEMS,Learning,Vendor 23,Didj Custom Gaming S,30672,59.3,74.718,6
1323,HOME ELECTRONICS,SEASONAL ITEMS,Learning,Vendor 23,Electronic Learning,LER6908,27.07,31.1305,8
1324,HOME ELECTRONICS,SEASONAL ITEMS,Learning,Vendor 23,Space Explorer Telescope,2066,18.7,25.619,11
1325,HOME ELECTRONICS,SEASONAL ITEMS,Learning,Vendor 23,V.Smile TV Learning,80075250,37.29,52.206,11
1326,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 142,RED 9 LED FLASHLIGHT,VE329RED,2.1,2.814,5
1327,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,"1.5"" Tourmaline Styl",BH102,18.15,21.78,11
1328,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,100W Univresal ACLap,PWRLAPSP11,45.93,59.709,5
1329,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,3x1 HDMI Switch,SWB7863,24.75,33.9075,15
1330,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,5 TIER ENTERTAINMENT CNTR,64835195,17.05,25.234,14
1331,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,5pc Speaker Brackets Blac,77335068,22,28.6,5
1332,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Auto Shut Off Air Compres,MS5550,34.1,45.694,9
1333,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Automotive Catch All BLK,ANC5BLK,4.13,5.9885,10
1334,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Charger & Desktop Va,HMDXVLTPK,19.25,22.9075,10
1335,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Chrome Sliding Shower Bar,DPSBAR,45.1,55.473,12
1336,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,DELUXE FABRIC SHAVER,ST25,17.6,24.112,12
1337,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Electronic Distance Estim,MS32GB,30.25,41.14,9
1338,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Halo Mongoose R/C Qu,712,18.7,28.05,14
1339,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Handle Hair Dryer Fuschi,223X,31.9,39.875,13
1340,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,HANNAH PHOTO PNK PIC-CLIX,DS11010,34.69,47.8722,15
1341,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Jump Start Pwrpk 500,CJIC250,61.6,73.304,7
1342,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Keyrig 49 USB Keyboa,99005223910,91.85,132.264,11
1343,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Log Grabber,1537,14.3,16.445,8
1344,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Park Zone Parking Aid,PZ1600,21.45,32.175,6
1345,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Power Dome NX,2485,90,117.9,6
1346,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Pretend & Play Work,LER9130,22.55,26.3835,11
1347,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,RC Flip-Over Stunt Vehicl,88872,17.05,23.87,13
1348,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Stinger Ultra Bug Zapper,UVB45,49.78,64.2162,10
1349,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Sunbeam Iron w/ Motion Sm,4232,25.53,34.7208,12
1350,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,Taylor Body Comp 1.4,57414192,27.5,35.2,9
1351,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 23,ThermaCell CompactCurling,TC605BC,17.05,19.437,12
1352,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 450,MULTI SPORT HELMET LARGE,HELMET16LBLACK,8.27,9.5932,5
1353,HOME ELECTRONICS,SEASONAL ITEMS,Misc,Vendor 450,MULTI SPORT HELMET LARGE,HELMET16LWHITE,8.2,9.758,8
1354,HOME ELECTRONICS,SEASONAL ITEMS,68,Vendor 23,Dual UHF Wireless Mi,PDWM2600,87,128.76,5
1355,HOME ELECTRONICS,SEASONAL ITEMS,68,Vendor 23,Pro Tools KeyStudio,82501000971,106,142.04,10
1356,HOME ELECTRONICS,SEASONAL ITEMS,68,Vendor 23,Rockmaster Stagepack,566670,102,142.8,14
1357,HOME ELECTRONICS,SEASONAL ITEMS,68,Vendor 305,DRUM MACHINE,YDD40AD,91.8,114.75,12
1358,HOME ELECTRONICS,STEREO SPEAKERS,Speakers,Vendor 71,LOUDSPEAKER (BLK)SP.ORD.,151BLACK,146.16,213.3936,10
1359,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES ECKO SILVER,E95057L1,33,42.57,8
1360,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES ECKO SILVER,E95064L1,33,38.61,15
1361,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES GOLD,7479V,66,77.88,10
1362,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES JULES ENAMEL,A172YB,46.2,59.136,5
1363,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES LUCKY STRAP,161073SVSV,26.4,33.264,12
1364,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES SILVER,7884W,66,76.56,15
1365,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADIES TWO TONE,12L25,66,82.5,8
1366,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,LADY PIERRE CARDIN STRAP,PCD3901YK,26.4,35.376,6
1367,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S AVIREX GOLD,RX12027G1,33,48.84,10
1368,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PIERRE CARDIN SLVR,PC2185TS,26.4,36.432,7
1369,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PIERRE CARDIN STRAP,PCD1901YK,26.4,37.752,13
1370,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PULSAR BLACK,PF8223,46.2,67.914,14
1371,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PULSAR GOLD,PF3826,46.2,51.744,11
1372,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PULSAR GOLD,PXF286,33,37.62,7
1373,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S PULSAR SILVER,PXH629,33,46.2,10
1374,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S SEIKO SILVER,SGED97,66,75.24,12
1375,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S SEIKO TWO TONE,SKP317,66,88.44,13
1376,HOME ELECTRONICS,TRACK TRAFFIC,Watches,Vendor 128,MEN'S TRUMP STRAP,TR1155SVBN,26.4,38.28,11
1377,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 113,DLP TV STAND,TR4266,151.13,178.3334,43
1378,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 113,STAND FOR HLN617,TR61L2S,322.08,415.4832,39
1379,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 113,TV (DLP) STAND,TR50X3B,154.8,205.884,31
1380,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 157,BASE FOR 46HM84,ST4684,166.5,223.11,25
1381,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 157,STAND FOR 65HM167,ST6587,234.84,295.8984,43
1382,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 157,TV STANDS,ST4361,104.55,147.4155,35
1383,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 159,"32/36"" TV STAND",CP36,42.27,59.178,27
1384,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 159,PLASMA / DLP / LCD STAND,PTV48,165.21,208.1646,25
1385,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 159,STAND FOR SONY KDFE42A10,SDE42,152.58,172.4154,42
1386,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 159,STAND FOR SONY LCD PTV,SDE5560,232.91,337.7195,24
1387,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,BASE FOR WD52525,MB52525,31.42,35.1904,33
1388,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,BASE FOR WD52528,MB52528,210,262.5,38
1389,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,BASE FOR WD57733,MB57PB,248.75,296.0125,30
1390,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,BASE FOR WD65731,MB65DS,246.45,288.3465,47
1391,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,STAND FOR WD73732,MB73GB,263.85,321.897,22
1392,HOME ELECTRONICS,TV STANDS,TV Stands,Vendor 70,TV STAND FOR WD57731,MB57DS,213.81,262.9863,34
1393,HOME OFFICE,CELL PHONES,Cell Phones,Vendor 23,Nokia N900 mobile compute,N900,463.41,519.0192,5
1394,HOME OFFICE,CELL PHONES,Cell Phones,Vendor 23,UNLOCK CELL PHONE,5230BLK,179.05,245.2985,5
1395,HOME OFFICE,CELL PHONES ACCESS,Phone Covers,Vendor 612,SOFTSHELL TPU COVER,SKU12325,4.85,5.529,2
1396,HOME OFFICE,CELL PHONES ACCESS,Phone Covers,Vendor 612,SOFTSHELL TPU COVER,SKU12334,4.85,7.178,2
1397,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,ALL IN ONE DESKTOP PC,MS214,604.19,839.8241,11
1398,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,ALL IN ONE DESKTOP PC,MS225,604.81,671.3391,11
1399,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,ALL IN ONE DESKTOP PC,MS235,603.9,791.109,16
1400,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,DESKTOP BUNDLE,A1737CB,879.12,1239.5592,19
1401,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,HP PAVILION PC BUNDLE,P21049B,444.02,550.5848,13
1402,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,HP TOUCHSMART PC,TS3201030,725.76,1001.5488,11
1403,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,HP TOUCHSMART PC,TS5201030,907.7,1307.088,18
1404,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,HP TOUCHSMART PC,TS5201070,1351.73,1973.5258,13
1405,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6407CB,748.47,1100.2509,18
1406,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6457CB,1072.62,1533.8466,19
1407,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6515FB,1030.64,1185.236,18
1408,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6604FB,627.84,778.5216,17
1409,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6622FB,958.93,1400.0378,17
1410,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP BUNDLE,A6704FB,672.33,773.1795,14
1411,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP PC,IQ524,1039.54,1153.8894,13
1412,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP PC BNDLE,P6126FB,729.9,810.189,16
1413,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP PC BNDLE,P6226FB,734.81,815.6391,20
1414,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,PAVILION DESKTOP PC BNDLE,P6245FB,934.19,1177.0794,10
1415,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,TOUCHSMART ALL IN ONE PC,TS3001020,885.77,1018.6355,17
1416,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 121,TOUCHSMART DESKTOP PC,IQ504,1253.98,1567.475,14
1417,HOME OFFICE,COMPUTER,All-in-One Computers,Vendor 310,APPLE IMAC COMPUTER,SY99000A,1325.5,1736.405,20
1418,HOME OFFICE,COMPUTER,Desktops,Vendor 121,COMPUTER,M7650N,1033.1,1322.368,15
1419,HOME OFFICE,COMPUTER,Desktops,Vendor 121,DESKTOP,M9650F,999.69,1379.5722,13
1420,HOME OFFICE,COMPUTER,Desktops,Vendor 121,DESKTOP COMPUTER,S3020N,593.02,664.1824,11
1421,HOME OFFICE,COMPUTER,Desktops,Vendor 121,MEDIA CENTER PC,M8200N,857.17,994.3172,19
1422,HOME OFFICE,COMPUTER,Desktops,Vendor 121,PAVILION DESKTOP PC,M9340F,1038.54,1267.0188,17
1423,HOME OFFICE,COMPUTER,Desktops,Vendor 121,PAVILION DESKTOP PC TOWER,E9180F,1186.81,1329.2272,10
1424,HOME OFFICE,COMPUTER,Desktops,Vendor 121,PAVILION SLIMLINE DESKTOP,S3100N,553.33,813.3951,13
1425,HOME OFFICE,COMPUTER,Desktops,Vendor 23,"20"" All-In-One Touch",AE202049SUS,688.3,949.854,15
1426,HOME OFFICE,COMPUTER,Desktops,Vendor 23,Aspire X3300 4GB DDR,AX3300U1322W7HP,533.44,762.8192,11
1427,HOME OFFICE,COMPUTER ACCESS,Computer Accessories,Vendor 121,#21 BLACK INK,C9351AN,13.08,17.5272,4
1428,HOME OFFICE,COMPUTER ACCESS,Computer Accessories,Vendor 121,#56 BLACK CARTRIDGE,C6656AN,17.82,23.3442,8
1429,HOME OFFICE,COMPUTER ACCESS,Computer Accessories,Vendor 121,27 BLACK INK,C8727AN,15.69,21.8091,4
1430,HOME OFFICE,COMPUTER ACCESS,Computer Accessories,Vendor 121,BLACK LARGE INK CARTRIDGE,C9396AN140,29.32,42.8072,10
